n_T,dT,N_obs,Ea_true,Psi,cond,D,coverage,cov_t,cov_z,cov_znodf,rmse_Ea,bias_Ea,reported_halfwidth,true_sd,R2,n_ok,relerr_Ea,SE_ratio
6,8.098898980998799,450.0,23.628429179873017,8.469838182860668,108036.24138075621,2783.9398422106306,0.9275,0.9275,0.82,0.745,1.2852884800605808,-0.07808455733695502,2.550610471796868,1.2829143692709697,0.9939347029179777,400,0.05439584960456894,1.014355988627086
5,14.272294612097344,248.0,50.90662566281622,2.507120683381194,34283.41461463994,464.2129752127866,0.9575,0.9575,0.87,0.79,2.1542839934549103,0.03803294562549466,5.627942089497889,2.15394823974558,0.9963344217136351,400,0.04231834197229981,1.3330863631120442
4,2.6431531090479656,84.0,15.964245458117237,0.11614492676593735,704227.321622735,97.46679369522401,0.96,0.96,0.8025,0.6675,6.107684255359773,0.3691612475328489,20.28924459642147,6.096517607330405,0.8370146782207648,400,0.38258521339975005,1.6979620289935249
6,8.27439860019439,444.0,65.59896153338096,5.117957014096686,66971.70349950544,1324.4705523123748,0.965,0.965,0.9125,0.86,1.3804623189732093,0.08269226688793402,3.7992515872284054,1.3779833827379144,0.9982905839318315,400,0.021043966043132276,1.4066887099188925
4,2.0718624818573232,300.0,40.848544857786685,3.205641222293594,897800.6130277739,3037.4201031263033,0.9575,0.9575,0.84,0.7025,1.849553931895525,-0.009912663877882739,6.911716062350451,1.8495273682984634,0.9970040558270863,400,0.04527833092548845,1.9066415596441753
5,4.429645880677597,240.0,27.18233521128546,24.84154027644127,291490.4052115029,13411.910675932857,0.955,0.955,0.8475,0.7575,0.6648450802956773,0.022205890954423203,1.7955406092199175,0.6644741373449277,0.9987089407807574,400,0.024458718323054508,1.3786723908046403
6,2.0159873227595195,707.0,45.04440387098037,4.223698046540563,1326623.0920529782,4864.818468152354,0.95,0.95,0.88,0.8175,1.8558766410932226,0.07919121230128141,4.7899956577143765,1.854186306402276,0.993997061369986,400,0.0412010478906318,1.3180311639289752
5,22.98222058394914,234.0,46.471642508385266,15.358095711877688,13732.234023324605,1799.7325351358702,0.89,0.89,0.6975,0.595,0.7306603579872891,-0.0016167430421450569,1.4220693288401205,0.7306585692894111,0.9997243761350596,400,0.015722714295184424,0.9930022125716712
3,31.24825514733018,148.0,52.51243050855353,11.243405372711889,2821.331183064389,597.2070193262628,0.95,0.95,0.67,0.4975,1.1676218803954832,0.0318879380246517,9.219624487781218,1.1671863668612739,0.9998136920359788,400,0.02223515211708386,4.030110510488354
5,8.35129833502056,210.0,22.130673776959217,13.012502145804982,49651.720457392476,2899.532392870239,0.9725,0.9725,0.8925,0.7975,0.7793511299609401,-0.01217973567250028,2.405352163358933,0.7792559514115642,0.9966526639543758,400,0.035215879001946226,1.5748618785479163
3,10.205584525544898,230.0,43.3818338950225,7.223684422568174,30973.316455357046,1271.3133859300897,0.96,0.96,0.73,0.56,1.3350242687828697,0.01951035161221677,12.768066621953785,1.3348816967878478,0.9994696521949054,400,0.030773808963757206,4.8800726841592015
6,3.5273992534845107,430.0,49.696164958216386,14.617635375190035,470633.4462747271,10028.096821534078,0.98,0.98,0.9375,0.8975,0.8737842478984805,0.03989873933292383,2.7796267887666684,0.8728728443909551,0.9983682302045713,400,0.01758252872496584,1.6247233971790567
4,6.858518240637494,280.0,47.64063538035001,7.484593929614297,85726.87362690808,2191.4256261151245,0.945,0.945,0.825,0.7175,1.237416969995935,-0.008400877421534468,4.862047613666148,1.2373884527069376,0.9988988652556121,400,0.02597398124766244,2.0047354831525017
4,4.225564066258428,384.0,13.837751537617944,0.6131698415866984,188670.88256994716,266.33805672076767,0.95,0.95,0.8175,0.7075,4.805060205183895,0.04528652387519663,16.57510975066333,4.804846793207583,0.8610887386760928,400,0.34724284448389847,1.7600329442871094
3,17.71441662373722,205.0,16.706631012517335,87.70308285827024,12760.036861219854,9906.969456346167,0.9425,0.9425,0.68,0.5175,0.33827287659155614,0.007029046877528011,2.9230696494047432,0.33819983964738914,0.9998112505152947,400,0.02024782113988795,4.4097066029887495
5,24.23174331635137,124.0,60.81365027805145,13.037065307682257,8978.907437825701,1235.3544623652724,0.9525,0.9525,0.8575,0.745,0.7496385417507025,-0.003491390877395304,1.9637419520519415,0.7496304112480102,0.9996974330993964,400,0.012326813771632094,1.3365375045846417
6,11.444473325636833,413.0,19.122709822952288,202.77342272662787,34239.39611320608,37520.971967238314,0.955,0.955,0.885,0.8075,0.20338386342059744,-0.0004385918081009255,0.5109702009976888,0.20338339051435372,0.9996313664774901,400,0.010635723979688446,1.2818110735708241
4,7.965732913387333,306.0,44.81796551870462,3.1730790521781924,64650.528730404796,806.8019375216754,0.9275,0.9275,0.765,0.665,1.9771128211040614,0.003897824221868902,6.069838366709808,1.97710897887304,0.9979726333453849,400,0.04411429207510369,1.5663558977467396
6,25.453876971019014,208.0,15.11212688522043,182.35096081683966,9640.61428120179,17904.426292422453,0.9225,0.9225,0.805,0.7125,0.2045587595746956,0.017092216256854684,0.39368674245241797,0.2038434258497611,0.9996473943790196,400,0.013536066837471623,0.9853669896223545
5,36.641456718132915,168.0,13.395171311490017,767.847542222704,4763.144057377245,52993.40884728041,0.94,0.94,0.87,0.7825,0.08207261875848507,0.0010016351247391952,0.24620128134365726,0.08206650642590146,0.9998998894971347,400,0.006127030170049814,1.5306231995892263
5,33.07506223307728,270.0,69.69050157036885,0.5357056314189881,4553.875407852684,36.1507060602438,0.92,0.92,0.77,0.605,8.952926697355267,2.3240746559148566,6.110988352286467,8.646014887909395,0.9977499508339223,400,0.12846695741334554,0.360611361484719
3,39.76148923467251,222.0,69.01587732872663,0.3265784926519499,1642.9673161243968,13.237380184179052,0.9475,0.9475,0.36,0.18,14.849598784486057,5.871305101006938,14.298778735142669,13.639587987585976,0.9997299006905231,400,0.21516206645836805,0.5348618506418055
6,13.016042757838703,679.0,22.476119252283695,1272.4187716638103,27673.944497803084,211673.0659431416,0.9425,0.9425,0.885,0.8275,0.10275096834425321,-0.001132048555992693,0.2766730032548212,0.10274473203891575,0.9999220899984849,400,0.00457156180704163,1.3738874269943906
6,37.129932748017076,308.0,22.46363787826133,891.3487006235317,3381.147414097064,51829.81857970048,0.965,0.965,0.9075,0.8525,0.11727931034268331,-0.006528826671836452,0.31149080539010554,0.1170974425713241,0.9999000815818733,400,0.005220851180840022,1.357193434897382
6,5.613536457587777,483.0,46.65273776301853,39.774017147325736,146209.1612643441,15208.512866186667,0.9725,0.9725,0.93,0.87,0.5234273912021556,0.04493146990977181,1.4561233361116723,0.5214953469326853,0.9994906724913692,400,0.01121965004199764,1.4245957779190443
3,22.623895207387527,224.0,38.31658990555336,8.69918374482798,7302.986437886096,743.4106033690761,0.9225,0.9225,0.545,0.3325,1.2112600366525466,-0.021138806500898718,5.603808846685277,1.2110755662844686,0.9998664090844095,400,0.03161189551675094,2.3607826182469855
6,13.701624734246854,539.0,38.65131143788093,2.2437580756948483,40276.89643088099,450.30215790080246,0.9325,0.9325,0.805,0.715,2.4570186205457714,0.1319458870135968,4.67983453467456,2.4534732084554824,0.9923832776898542,400,0.0635688293395842,0.9731798467281824
5,7.279432970422818,330.0,16.9887658507571,0.5381567778848556,87893.38512779714,159.5463635575565,0.9925,0.9925,0.935,0.8975,3.827400103778851,0.19008069167512326,14.37488750804689,3.8226771881835204,0.825503668125372,400,0.22529006152664607,1.9185837355784752
4,22.486396894924567,350.0,39.50110529041766,353.4167977199597,16092.618401097694,44833.283203634055,0.91,0.91,0.685,0.5425,0.17725921552556717,0.006628180720411585,0.4404528536598979,0.17713524976434541,0.9999864523863404,400,0.004487449508623432,1.2686398895927848
6,21.81090442261546,420.0,53.310875712730706,20.148064328678988,8522.778534198878,1860.0470526915076,0.98,0.98,0.935,0.895,0.677897289725922,0.0679043691323847,2.1003145380085195,0.6744877553154568,0.9992092273166093,400,0.012715928610492498,1.5887450017579139
5,8.271337909756717,312.0,50.19046189981258,108.58907465258225,79285.86111234795,30576.234885799407,0.92,0.92,0.82,0.74,0.27971352344264877,-0.012746828046297924,0.7550399153282072,0.2794229295735397,0.9999323972718895,400,0.005573041427691927,1.3786429309289707
3,2.186771112475684,192.0,41.394584359249265,0.2071322188188086,479228.7362338083,143.39007218873218,0.965,0.965,0.71,0.52,6.663863965027005,-0.5540531359809152,56.50948324027421,6.640791222956429,0.9889639295731458,400,0.16098395643240762,4.341556304386331
6,2.2268264758527785,354.0,57.971638278363535,1.5724650648831404,1600907.864291473,1989.592680905673,0.945,0.945,0.8475,0.7925,2.316380302523744,0.25167922693755185,5.1392477720724905,2.3026669912621123,0.9960473188272001,400,0.039957130267755,1.1387079416097965
6,7.2921778098999965,408.0,26.55848854539938,17.88574871905836,102171.78761123249,5717.0582992195405,0.9675,0.9675,0.9025,0.8475,0.7220183733661663,0.07018858170019213,2.0361663604126323,0.7185987019729719,0.9969439698503082,400,0.02718597378506461,1.445675291526901
6,2.095397060748734,540.0,32.30981743597523,7.557809623713993,1398742.5827323413,8938.504156090663,0.9625,0.9625,0.8875,0.805,1.3066184977434092,0.09807076132017314,3.430976868373464,1.3029328549159105,0.9943245830212478,400,0.0404402934288499,1.3435062256867674
4,14.988859252075192,342.0,21.270588228815022,66.49955253284494,16417.264380809607,8520.579227289814,0.97,0.97,0.85,0.7525,0.4323035742549391,-0.014677044193211258,1.7253540543501589,0.43205435385764385,0.9992827207878665,400,0.020324006539193983,2.0374350424459298
4,17.300367609916943,204.0,51.59624105135182,8.012394814131284,12670.22773895009,901.8920355137386,0.93,0.93,0.7625,0.6325,1.3329877120463052,-0.010691485454849143,4.0263957899746226,1.332944834794453,0.999343559477637,400,0.025834977217034708,1.5411617290451214
5,36.141484913680095,224.0,14.992666302388752,28.687399448519024,4666.953532356212,1959.7826973550164,0.92,0.92,0.79,0.68,0.5977450100004379,0.02285270912587246,1.3443957304551306,0.5973080031826393,0.9975989975518997,400,0.0398691598908728,1.1483458874700303
5,3.1259678967799394,335.0,54.82514763818817,2.3565510213187792,465267.57089467597,1607.4158214893994,0.965,0.965,0.88,0.7875,2.1669498837562458,0.034979059365438124,6.08337005504567,2.1666675481294115,0.9963787560441209,400,0.039524743244774556,1.4325041397540585
4,9.149511255785871,245.0,55.84711301305674,39.442800401310556,36024.99510691894,7486.342757052659,0.97,0.97,0.8475,0.7625,0.4284417449845144,0.007472693130038781,1.856296235575805,0.42837657230847714,0.9998791282288526,400,0.0076716901173449585,2.2108816805884945
3,10.378599175342877,222.0,62.134799316418224,1.6939386096035833,44981.74853047607,359.26576418017544,0.965,0.965,0.69,0.4725,2.6457352381197303,0.006751798267075362,19.08436358434622,2.6457266229617575,0.9994132095165563,400,0.04258057106849998,3.68024425183998
3,20.707327713484826,115.0,55.22218710089505,24.67208783856137,12302.560702471043,2736.5517216693866,0.9325,0.9325,0.6525,0.465,0.41474058836654765,0.019492828084123736,3.0343704400095217,0.41428225317036316,0.9999815702612773,400,0.007510397724899699,3.7369406288366656
6,2.1346804320787856,215.0,39.46476840540786,0.02871459187273858,1176096.725495564,31.140398675594515,0.915,0.915,0.82,0.735,14.100172530636721,0.11605931578691084,30.169493342870588,14.0996948771575,0.7674976675835272,400,0.3572850697054787,1.0916972869575232
5,9.674341347151412,335.0,57.34392483837248,63.45834454817638,64828.404740897466,16157.397362545807,0.9325,0.9325,0.825,0.74,0.47498578283014486,-0.006851983854295494,1.1940789738060338,0.474936358060768,0.9998709156047132,400,0.008283105562950612,1.282748637554546
6,22.85027537574571,700.0,63.11124895690998,1002.0666720140345,7000.020787638058,83839.03732617597,0.9375,0.9375,0.8675,0.8025,0.12002138548174979,0.007866716008224781,0.29154082700529016,0.11976329885321596,0.999988929190847,400,0.0019017431514260783,1.2419941778905337
4,5.152638580666867,246.0,29.316156826890584,0.4205999976125597,396372.8697152497,264.80197892449223,0.93,0.93,0.7425,0.58,4.205855201671553,0.1282428391932347,11.539086340211794,4.203899588670418,0.9833167802234453,400,0.14346543534020406,1.4004351971093685
4,18.921022060946754,189.0,24.863814046669155,7.925336411948555,11695.917031642111,857.1066121475635,0.9525,0.9525,0.855,0.745,0.8105928085356278,-0.05107630536437738,3.297053317235266,0.8089820222229921,0.9981016787998763,400,0.0326013059385882,2.0793664304078057
5,5.4837905725231195,343.0,22.220630360680037,65.55491348142638,138202.6978194745,24370.447782645897,0.9475,0.9475,0.8575,0.7725,0.3312186032073367,-0.02800930138637227,0.9222073034702034,0.3300321835010436,0.9994754916170392,400,0.014905904910485183,1.425660750265747
5,34.23891124337569,427.0,63.926633927617715,17.4333425710632,5345.936083751459,1274.6546812253289,0.89,0.89,0.715,0.605,0.9568984226892653,0.02789597158479454,1.7791502697257093,0.9564917177448763,0.9997688945195057,400,0.014968697143865478,0.9490199576343954
5,14.29679312445655,315.0,40.574796766149724,19.604710935719634,31672.694911271537,3489.015926416781,0.9325,0.9325,0.7975,0.7,0.7663871830169003,0.008057678794946828,1.7069195461185944,0.7663448232388715,0.9994875928381131,400,0.01888825685151116,1.1364039960074317
4,24.46025849837267,250.0,17.024756056481703,390.98228556801445,6020.026516375235,30335.858026485606,0.97,0.97,0.89,0.7925,0.16354685641262254,0.009985684388090759,0.7239672420830796,0.16324172367918816,0.999804668965915,400,0.00960641408722897,2.2627244650089033
6,7.4217322256088245,280.0,39.0638171531795,0.3828759155945948,96309.94451406544,118.82111261514835,0.9725,0.9725,0.9025,0.8625,5.14568857411357,0.01111015634536532,13.774792036859752,5.145676580022196,0.9392862861026754,400,0.13172518583977524,1.3657980659205164
6,33.373383494937656,474.0,26.818346216527765,197.71242962776253,4078.46846261553,12626.486747846124,0.9375,0.9375,0.86,0.7825,0.24568863515822797,0.01531561139233011,0.5671639403790234,0.2452108021551905,0.9997672545358269,400,0.00916121498225769,1.1800840533652288
5,5.8608059711437175,280.0,59.50145393785908,0.9511432126182466,170480.9937539901,392.72079409572996,0.9375,0.9375,0.8525,0.7775,2.519795467912011,-0.012724894835461313,7.292490669309633,2.5197633375302013,0.9956408125024929,400,0.04234846883814947,1.4765904596408224
4,16.52051609790499,225.0,36.16922971856205,123.00167148267579,11593.954710862306,13244.233013287423,0.9625,0.9625,0.84,0.7175,0.2858755716853832,-0.033918004720364256,1.0397073678419073,0.2838563218289034,0.9999108338392282,400,0.007903833559902212,1.868772692320814
4,5.8961836739351545,228.0,16.628441686350826,1.9240747439820451,133166.91911420773,702.1341799796813,0.9625,0.9625,0.78,0.675,2.168557071918741,-0.00867568148312324,7.178336967343937,2.1685397175794563,0.9806981622266728,400,0.1304125252878485,1.688886207793999
4,4.031774819156417,210.0,27.193014417968456,2.4330040347850277,263665.04648312845,1249.306815384269,0.95,0.95,0.7875,0.675,1.820682886036341,0.02927717165563749,5.94718415749343,1.8204474776069388,0.9949980033851606,400,0.06695406614550536,1.6667757069063565
3,21.8622899878413,180.0,43.12403709476217,36.49176743355799,7704.015173591259,3202.97436744835,0.97,0.97,0.72,0.5625,0.5070945848886603,-0.0029029365323956034,4.1813765783318875,0.5070862756798803,0.9999404647958313,400,0.011758977569153697,4.207085656672114
6,4.257128859779115,414.0,35.689538866441595,3.6744006499638204,346575.4112269392,2163.1437587113846,0.95,0.95,0.865,0.795,1.670664449155787,-0.08036176815973307,4.054712629142578,1.66873056180177,0.9932982758437134,400,0.046811040495866166,1.2397033892651603
4,7.50853745674913,294.0,68.73333536226653,0.508705327576525,103479.84548810082,163.6417712858401,0.9575,0.9575,0.805,0.6925,3.9979658564296776,0.10187767525911111,14.07616023336712,3.996667602948897,0.9954300015372235,400,0.05816632985083531,1.7969256186029066
3,2.296895856699326,246.0,42.69091448604626,0.22599557968890413,1141598.9120295977,241.4664058633657,0.94,0.94,0.6475,0.4725,7.0507465060284655,0.20245916958752552,53.83970455860204,7.047839142384178,0.9909770770974,400,0.16515801057232066,3.89754029068298
4,2.807177458109179,364.0,26.14482705132967,0.5268004505951907,853276.9914985106,486.62134561279095,0.93,0.93,0.72,0.57,4.351417319997783,-0.0940565604197218,10.52834860259222,4.35040067766392,0.9824983810780252,400,0.16643511588180418,1.234738321339734
3,14.018109347102548,174.0,22.13245960474329,14.387527085871017,12036.570254359094,1578.4743598264192,0.9475,0.9475,0.7475,0.57,0.7781357850306562,0.03082883433838033,7.637437433406938,0.7775248439237246,0.9992529039181768,400,0.03515812516670723,5.011610602786728
4,20.922963193111343,224.0,63.06996032225946,3.3960502127317396,8697.360375634078,316.71441885391744,0.9375,0.9375,0.78,0.6775,2.0458793347192494,-0.0006671459468455509,6.752836761390723,2.045879225943595,0.998776922090826,400,0.032438253080638,1.6840314103446303
6,17.226958215149367,360.0,24.24453313984134,5.863864089163073,16072.375770128381,743.4023585286488,0.9625,0.9625,0.8775,0.8425,1.3927547631660382,0.04651533461967081,3.7802816511846213,1.3919777850119979,0.9875143589898883,400,0.057446136625221585,1.3855933254989374
5,23.540767168886227,490.0,55.96450563350146,41.598411703318604,7097.265994133592,3504.469543224129,0.9475,0.9475,0.885,0.805,0.5640850686893254,-0.0014893467153033768,1.6185492896523728,0.5640831025341945,0.9997491743009842,400,0.010079336220414193,1.463951765607467
4,36.3350252027925,290.0,53.81915903386342,152.46963339962986,3560.195303652245,9097.462363207924,0.93,0.93,0.7275,0.585,0.3602676319715703,0.012779170249976914,0.894764484172567,0.3600409135836161,0.9999702117769528,400,0.006694040532013649,1.2679461547326576
6,4.7186618902540935,260.0,34.832535390924484,0.081687701230464,331785.5997111952,47.05279661420222,0.9625,0.9625,0.8925,0.845,8.824649624583946,0.09068586362795437,22.9057139580879,8.824183648973294,0.8109325714512545,400,0.25334502715766083,1.3243818600133317
4,26.343806229144192,306.0,28.954619864748196,33.533246896949926,5027.481770372626,2377.66606175837,0.9425,0.9425,0.7875,0.67,0.5931962896910979,0.006954109487935369,1.9674004826754308,0.5931555263710477,0.9995014065587775,400,0.020487103352142617,1.692264021559745
6,3.4981423642677996,426.0,28.489956564182478,0.30300565702766485,695535.1838373181,252.70293650977422,0.905,0.905,0.765,0.6725,6.073493018490144,-0.4568455040140954,11.941952047370565,6.0562867857384886,0.9142385277242795,400,0.21318014314299547,1.0060343726749286
6,14.980860692584637,345.0,67.09873163484032,37.60032736799018,24970.884809867573,5941.670880025107,0.965,0.965,0.89,0.825,0.5173243192229862,0.011133311736756753,1.2874428682289127,0.5172045056158138,0.9998089917251098,400,0.007709897141399479,1.2700171771650504
3,4.234878203442211,152.0,45.967613953368065,0.10200698371752145,359509.5868662524,61.16248805287626,0.945,0.945,0.63,0.435,10.463161558191699,-0.30505657274589143,66.3114500560728,10.458713605422277,0.987225720588284,400,0.22762028868424786,3.2348502649549475
4,6.570712745370617,192.0,43.30810208250434,8.409011531776807,94315.86906346334,2582.4821803562063,0.94,0.94,0.8325,0.7275,0.872686756623754,0.04806669430436866,3.184117173025452,0.8713620189594778,0.9994104498557486,400,0.020150658067657576,1.8643796065545046
4,5.290011260067978,212.0,39.08525287980875,10.113388993887883,210444.46315715,4639.438945880236,0.9675,0.9675,0.8175,0.6875,0.9964274602386346,0.008235721160268489,3.5225938383264075,0.9963934245139247,0.9991325360702039,400,0.025493693575496454,1.803747104337751
5,2.526557674505769,136.0,64.71367799055258,0.03954364881048873,755610.5641773352,34.373657952473025,0.9375,0.9375,0.805,0.735,11.747254500875645,1.3708378732208715,28.4161915394126,11.666995835847647,0.9472343461193835,400,0.18152660868063475,1.2426555311965823
3,3.3081526763417273,150.0,29.491382047143762,0.5479220683650768,636199.9482803664,437.03438461862874,0.93,0.93,0.7175,0.53,3.5165332987705358,0.04036740858265466,28.98906022245172,3.5163015959508237,0.9944144421121108,400,0.11923935247080467,4.2062196443050786
5,10.465137324209,245.0,50.50881485887352,2.6734217830836804,42489.06428523507,551.0691079348592,0.9725,0.9725,0.9,0.85,1.8135926174844428,0.154061879895191,6.107519492622388,1.8070371106751604,0.9956423265180863,400,0.03590645756689787,1.7244147092378619
5,20.492468006698733,328.0,29.97172205826487,91.84579823748074,14729.974402249478,11147.05872407419,0.975,0.975,0.86,0.765,0.3694104091873457,-0.008961144717917913,1.0492687235160827,0.36930170362632603,0.999640904640551,400,0.012325298108304013,1.4496038881235935
5,2.084659759170073,180.0,67.0116071791235,1.6991101564257503,1915848.926582352,2351.809638318264,0.9225,0.9225,0.815,0.73,2.1132958130995694,0.11559619674512495,5.254054234862441,2.110131918379093,0.9981944356777295,400,0.031536265164491324,1.270366033705271
6,17.62514966622202,244.0,15.961915887232129,40.442146318248156,15382.298090640694,5015.853087922743,0.965,0.965,0.905,0.84,0.4415736894394147,0.022664319258754007,1.2207004378180133,0.4409916686714999,0.9970077289442976,400,0.027664203505334075,1.4122859683534135
5,51.662315643737536,336.0,23.887544996242134,18.704626109054367,2284.1545106261156,893.9469984701815,0.915,0.915,0.79,0.7175,0.759056287037587,-0.011181190672904568,1.818036447710507,0.758973930953115,0.9982684609685437,400,0.031776236827894946,1.2221363321583307
5,13.291156862977903,288.0,49.460539757910034,59.291362617215306,41961.689443592826,12145.570351198176,0.95,0.95,0.795,0.6975,0.44802593412452185,0.009138436040346658,0.9569701466091072,0.44793272556812236,0.9998887537446566,400,0.009058249997218657,1.090007599202106
5,28.711006271695407,399.0,51.79409493350762,64.44466393420389,6333.660000123931,5128.78314145488,0.9575,0.9575,0.8875,0.7775,0.37518224064407923,0.00036629813736942295,1.084177915079108,0.3751820618318343,0.9998723098567299,400,0.007243726164647375,1.474356195998723
3,19.9200249447575,258.0,26.540896978125957,181.92070695946433,13808.49176409546,21377.418415633867,0.9575,0.9575,0.685,0.48,0.26240349163371074,-0.010169255532734355,1.8976560626414334,0.2622063665578562,0.9999682580153009,400,0.00988676049079932,3.6924803978052
4,6.227470856700254,315.0,29.572428212496714,5.299246378297719,138051.96007071374,1968.953230500902,0.94,0.94,0.795,0.695,1.6076455181937606,0.03488566575779359,5.7875438681731755,1.6072669667771813,0.9959819544264172,400,0.054362986584726984,1.8371736402265921
6,3.753388395021563,528.0,30.590422245635946,9.120841543274633,397806.2297050622,5752.686414169991,0.9625,0.9625,0.905,0.84,1.076728970539254,-0.08958897968642882,3.023219427376576,1.0729953824305425,0.9948616138999669,400,0.0351982382555331,1.4375261224560845
4,2.307946199961851,210.0,48.9292753190239,0.03120883144094654,1182723.196542646,33.94056478655747,0.9525,0.9525,0.7825,0.685,14.429725445356645,-0.3391686792830571,49.78735175011988,14.42573883845699,0.8867306783805335,400,0.294909854096006,1.7608602485492384
6,3.4194641154607552,602.0,18.700084019630214,20.850348316369313,666749.5934283986,17025.296902298604,0.9425,0.9425,0.8675,0.8075,0.7623080019138841,0.0023379824131265713,1.8737528186050545,0.7623044166343091,0.9947785997619035,400,0.04076495063410728,1.2540873634759424
3,8.725888145856338,392.0,61.64221459679145,38.51756292064219,61984.72907910628,9589.614618355316,0.955,0.955,0.7475,0.565,0.6283002607831303,0.012060596896699263,6.0935141501470405,0.6281844949556179,0.9999402194748128,400,0.010192694485311923,4.949080749137239
5,11.626014912807701,396.0,43.02612151331239,11.16790565561924,36482.500571895325,2133.1138495240225,0.965,0.965,0.88,0.815,0.9857391071653853,0.07788238215967663,3.24665219733809,0.9826575812277363,0.9982984341515482,400,0.022910247833061018,1.6856891295276364
4,12.761728014740156,231.0,23.707736031193477,6.735485551251552,29346.37903131443,1153.841539835132,0.97,0.97,0.845,0.7225,1.0708857029803767,-0.06150765009860527,3.94187844792965,1.0691178596521167,0.9970925140465419,400,0.04517030650127696,1.881141966974448
4,24.603045934098127,282.0,64.42522229872064,5.374105900292337,6642.62820622818,438.0021001461858,0.95,0.95,0.8225,0.695,1.4498892533603398,-0.018471798594752523,5.042513545418213,1.4497715818936714,0.9993200077413678,400,0.022504994187488147,1.7745629895710011
3,2.187454368073901,176.0,54.021387253210996,2.81141775285748,729294.4834949102,2400.9153438543854,0.9525,0.9525,0.69,0.5375,2.0638401180875063,0.10656590278718943,16.584670598391675,2.061087029067575,0.999420977072825,400,0.03820413030886823,4.105390268580971
3,51.13018670040888,252.0,51.348928604996395,259.4670698701455,1188.3461609911878,8944.451863817447,0.935,0.935,0.645,0.4075,0.2809088619607082,0.002684604383618705,1.6986536985867695,0.2808960334845682,0.9999932059811616,400,0.005470588571021811,3.0853410051693895
5,9.800258981384864,250.0,63.16857943385587,48.75202254560858,59583.39191246316,11900.227091245877,0.96,0.96,0.8925,0.825,0.4184837742364751,-0.02035530714796277,1.2620610390709823,0.4179884337755258,0.9998806512863994,400,0.006624872333478252,1.5404940457021439
6,30.313131443783277,264.0,29.67418916409782,113.81799628385451,5977.727551059877,8799.925478129971,0.96,0.96,0.8925,0.8175,0.22991914951397502,-0.024916120606626777,0.6093245723534927,0.22856509411357115,0.9997824996960862,400,0.007748119021636128,1.360137185686588
6,2.8618306481966975,264.0,43.89605404074981,0.08203417041738048,734481.6016392792,70.304844385667,0.93,0.93,0.8275,0.7575,9.958678857764122,0.41375603145539186,22.749595395935444,9.950079926237397,0.880240950916771,400,0.22686956892569957,1.1665169036372571
5,2.3207875604356576,406.0,21.186269812941806,0.14444988138459725,835255.1896583709,132.01606418223497,0.955,0.955,0.8625,0.7825,7.420840170579273,-0.42039402817916466,23.76696652294716,7.408922843325763,0.7090225155541499,400,0.35026648089066587,1.6366756118884174
3,24.41129104072362,186.0,18.239489064690332,184.56318050286674,6280.184227804097,14626.191574279123,0.9675,0.9675,0.7925,0.675,0.1881845775009225,-0.0025377792743307647,2.6254800336908644,0.18816746500273496,0.9998709001491006,400,0.010317425934108395,7.11882168054209
5,19.533281737519207,188.0,27.89952052893568,3.9939866675086892,7948.368972814049,356.0783923467049,0.975,0.975,0.9425,0.915,1.2503990144872357,-0.05345240746331135,5.719052052073753,1.2492559928081302,0.9879780923759084,400,0.04481793918968601,2.3356971804303193
4,5.834078472049794,406.0,62.43507342214924,5.345676307864914,85050.56808205319,1558.9825969001952,0.9725,0.9725,0.845,0.7225,1.5453076064049602,-0.05134517107827426,5.927888343338441,1.5444543605493724,0.9990082071195217,400,0.0247506332851809,1.9582532870431264
4,7.313858815643917,120.0,26.14085168619333,29.04678686509947,82715.22944124292,8353.93010678055,0.9525,0.9525,0.83,0.7275,0.46537619796903956,-0.0022536365100239574,1.8674438810304221,0.46537074119308297,0.9994544585773069,400,0.01780264099868004,2.0473515113541167
4,5.047411166012964,116.0,69.76868611991294,0.7173305682006784,139962.77304329144,268.36483478804394,0.97,0.97,0.8825,0.7725,3.0029474813169132,-0.07073651681115573,13.262536022606117,3.002114241786448,0.9961803372359628,400,0.04304147961387266,2.253944875697728
5,2.047776142028251,468.0,52.78736955828557,0.6269997252949804,1275784.7357276739,708.2002103147555,0.9725,0.9725,0.8525,0.7825,4.830528834284914,0.18367068842687906,14.789606799713656,4.827035725688258,0.9780201929665086,400,0.09150917870516828,1.5632197861721955
6,16.150794121218123,300.0,31.499188405841497,14.459241423989287,23960.43271868034,2238.168801324077,0.895,0.895,0.805,0.7425,0.9578805505623308,-0.010260536278361218,1.9353124372159558,0.9578255950541698,0.9980282180822866,400,0.03040968986949177,1.030881101737708
6,11.555079795667242,413.0,32.93353215032095,4.194148386370399,35777.09249767755,793.316182521963,0.9375,0.9375,0.88,0.8125,1.3489335149056492,-0.12492871638611187,3.3786848992233107,1.3431360480077317,0.9944507592555776,400,0.04095927241416476,1.283428308466053
4,29.777224061617947,152.0,13.473449855250388,94.78226557678967,7507.139773148093,8212.291119476115,0.9425,0.9425,0.815,0.675,0.27157318308952677,-0.00016306052415950844,0.9410412345692205,0.2715731341363558,0.9994731195455655,400,0.020156172769938283,1.7679329009797384
6,12.99392994976117,328.0,16.20930771131145,87.4909981289315,30391.002235308715,15252.319087507667,0.96,0.96,0.905,0.815,0.3731876586552735,0.007513024761459186,0.9586799982088499,0.37311202477478345,0.9982464480683654,400,0.023023047331925808,1.310926519618289
